item,asin,groupA_buyers,groupB_buyers,total_buyers
9484,B000002HG5,0,2,2
6558,B000000CWY,0,2,2
4950,B00000FC86,0,2,2
6523,B0000035EF,0,2,2
4430,B000051Y1V,0,2,2
6524,B00000DFRU,0,2,2
6530,B0000032VA,0,2,2
9541,B00001QEF9,0,2,2
9539,B00009YFP7,0,2,2
6536,B000003TBN,0,2,2
9529,6302775205,0,2,2
27981,B000BO1JLY,0,2,2
6538,B000001AO8,0,2,2
6540,B00005NK33,0,2,2
6541,B000002H7Z,0,2,2
9525,B000005KQM,0,2,2
9521,B0000C8ATU,0,2,2
9519,B000000D9E,0,2,2
4953,B000059RJR,0,2,2
6549,B000007ND0,0,2,2
29440,B0000061CN,0,2,2
9517,B00008DI1M,0,2,2
9516,B0000C0FBM,0,2,2
27985,B005SDDB9Q,0,2,2
4429,B000009D1V,0,2,2
6552,B0000027FZ,0,2,2
29374,B0091Q82L8,0,2,2
6686,B00005OAY5,0,2,2
6688,B00005MNP4,0,2,2
6866,B0000647KC,0,2,2
9148,B0000032GJ,0,2,2
4502,B00002R0MA,0,2,2
6853,6305074143,0,2,2
9146,B0000C1YZI,0,2,2
6854,B0000026JF,0,2,2
9144,B00000476E,0,2,2
6855,B0000025PM,0,2,2
6856,B000005IX8,0,2,2
6858,B000065CVZ,0,2,2
9143,B0000024UE,0,2,2
30193,B00E9P959E,0,2,2
30184,B00APKIN1I,0,2,2
9141,B000068QZJ,0,2,2
6878,B000002WCO,0,2,2
9130,B0000C3ICL,0,2,2
28174,B006JSMOY2,0,2,2
30197,B00EIGQKB0,0,2,2
9127,B0000002DG,0,2,2
9126,B000002VNK,0,2,2
4897,B000005IWN,0,2,2
4506,B000002B1L,0,2,2
9121,B0000C0F8Q,0,2,2
30189,B00EMZYBPY,0,2,2
6850,B000063IVR,0,2,2
6849,B000026FXS,0,2,2
9152,B000002J5M,0,2,2
4494,B0000026K3,0,2,2
6818,B000063CPK,0,2,2
6821,B0000024XW,0,2,2
9182,B0000AQS2E,0,2,2
4912,B000003RFD,0,2,2
6823,B000002VPV,0,2,2
6825,B00005A0BD,0,2,2
6827,B00000J2TO,0,2,2
9175,B000008HAO,0,2,2
9173,B000000OR9,0,2,2
9172,B0000CEB61,0,2,2
9169,B000078DOC,0,2,2
4498,B000002L82,0,2,2
29312,B0000640TH,0,2,2
4910,B000050HVM,0,2,2
6836,B000002BVY,0,2,2
6838,B0000032MA,0,2,2
9161,B0000B1A5O,0,2,2
28157,B004KBSQOW,0,2,2
6840,B00005NH0D,0,2,2
29306,B009HJX3ZO,0,2,2
28180,B00A4TKDKY,0,2,2
28181,B0000041Q7,0,2,2
4896,B00000I150,0,2,2
29262,B008NR8XKG,0,2,2
6931,B00000IL49,0,2,2
9076,B000006Q6B,0,2,2
4514,B000002VFP,0,2,2
28203,B000HRME32,0,2,2
6933,B0000029R4,0,2,2
28205,B00000JCN9,0,2,2
30360,B00FAY6IZM,0,2,2
9066,B0000649OY,0,2,2
9063,B000068C1Z,0,2,2
9059,B00005OWIT,0,2,2
28209,B000002T9O,0,2,2
6942,B000001UTK,0,2,2
6943,B000003JBC,0,2,2
6944,B0000687F2,0,2,2
9053,B0000AM6LY,0,2,2
9052,B0000CABGD,0,2,2
6945,B000002H9D,0,2,2
4522,B00004UF47,0,2,2
9043,B000002PF7,0,2,2
9042,B0000AKCLJ,0,2,2
9041,B00000JT4D,0,2,2
4513,B00004SAWN,0,2,2
9080,B00005AQ13,0,2,2
9113,B0000BYQ9M,0,2,2
6928,B00005MKDL,0,2,2
9111,B00005BHY3,0,2,2
30363,B00FFT182K,0,2,2
6901,B00005NF01,0,2,2
4509,B000003740,0,2,2
6902,B00005ASIL,0,2,2
28187,B000002WTE,0,2,2
6904,B0000667QE,0,2,2
6908,B00004SVK4,0,2,2
9097,B00008BL4N,0,2,2
9096,B0000AYLJT,0,2,2
4511,B0000007DY,0,2,2
6915,B000060OX8,0,2,2
4890,B000001FXX,0,2,2
6918,B0000641CG,0,2,2
4889,B00000DBY4,0,2,2
6922,B000066C1B,0,2,2
4512,B00000AE4A,0,2,2
9087,B00000DHRZ,0,2,2
29265,B00BHUJ2XI,0,2,2
28198,B001KT35LQ,0,2,2
29264,B0000057MW,0,2,2
9192,B0000CDLA1,0,2,2
9193,B0000B00IO,0,2,2
9344,B000003MWY,0,2,2
9280,B000002L71,0,2,2
28087,B000LWSVXK,0,2,2
6717,B000005HCZ,0,2,2
4932,B00000638Q,0,2,2
9291,B000005IRF,0,2,2
6720,B00005UMT9,0,2,2
9286,B00000IGRF,0,2,2
6722,B000000WGS,0,2,2
9285,B000002LEC,0,2,2
9283,B000002LRV,0,2,2
6724,B0000009FM,0,2,2
6725,B00000AOTZ,0,2,2
6812,B00005V90X,0,2,2
6727,B00005YVQN,0,2,2
6729,B000002OTE,0,2,2
4479,B000002KZR,0,2,2
6732,B000008MJ4,0,2,2
9271,B0000033EZ,0,2,2
9270,B0000024QD,0,2,2
6734,B00005UVB9,0,2,2
29350,B00BD4K1PQ,0,2,2
30373,B000LE1GYE,0,2,2
28096,B000B8I8K0,0,2,2
9295,B0000CG8GK,0,2,2
9297,B0000DD53E,0,2,2
6715,B00005S84Q,0,2,2
6714,B000002P3W,0,2,2
9343,B0000DIZRV,0,2,2
30380,B000GEU6FO,0,2,2
9341,B000005J2Y,0,2,2
9340,B000003G8X,0,2,2
9338,B000001GPD,0,2,2
6693,B00000JNMN,0,2,2
9336,B000000WCV,0,2,2
9335,B000002LQJ,0,2,2
6697,B000002ON0,0,2,2
9331,B000060O2E,0,2,2
4933,B000002I4Q,0,2,2
29367,B0000015JA,0,2,2
29365,B000000QME,0,2,2
4468,B00000DRA8,0,2,2
9320,B0000AOV7O,0,2,2
6708,B0000069CO,0,2,2
28076,B0076L9W9Q,0,2,2
9309,B000088SX8,0,2,2
28080,B008RMFJQS,0,2,2
28081,B000003D4X,0,2,2
9298,B00005V8PI,0,2,2
6743,B00005V94X,0,2,2
4484,B00000JMIR,0,2,2
9256,B000002VOI,0,2,2
30370,B002SQNM9A,0,2,2
6785,B000002KGX,0,2,2
9216,B0000C9ZEX,0,2,2
9214,B0000AM74Z,0,2,2
6789,B000002LPR,0,2,2
28126,B008OHV6VI,0,2,2
9212,6302765196,0,2,2
6794,B00005UED6,0,2,2
28127,B000008IQB,0,2,2
6796,B000001FXH,0,2,2
30182,B00DC8O7FG,0,2,2
9208,B00006I0CK,0,2,2
29322,B006TX2672,0,2,2
4918,B000056POQ,0,2,2
29320,B00D3ZJFBO,0,2,2
9206,B00008F0C3,0,2,2
6806,B00005UE4B,0,2,2
6808,B000002K9M,0,2,2
28130,B008BGNKIO,0,2,2
28132,B000A14ORE,0,2,2
6809,B000002TNT,0,2,2
28136,B000006L5N,0,2,2
6784,B000002KE9,0,2,2
9219,B0000CAOJU,0,2,2
29342,B00000JMX0,0,2,2
6783,B00000I7JO,0,2,2
28106,6302311640,0,2,2
6750,B00000I8J8,0,2,2
6751,B000003335,0,2,2
6753,B00005B58X,0,2,2
6756,B00006368K,0,2,2
6757,B000000W6X,0,2,2
28111,B008Z6ECQ4,0,2,2
9244,B000000OPH,0,2,2
28114,B008YHSXCI,0,2,2
4489,B000005JF4,0,2,2
6765,B000002J4K,0,2,2
4926,B00004U38T,0,2,2
9235,B00006L3K2,0,2,2
6772,B00004Y6ND,0,2,2
29328,B008PZ69T8,0,2,2
9229,B00008V5TE,0,2,2
6775,B00005B58Z,0,2,2
6778,B000063138,0,2,2
9224,B00004R8TO,0,2,2
6780,B000002IST,0,2,2
6781,B000001Y9K,0,2,2
9621,B0000DYVRQ,0,2,2
6470,B000000ACZ,0,2,2
27926,B0000277IN,0,2,2
10029,B0001HAHXW,0,2,2
10041,B00009EIQB,0,2,2
27700,B000003RSB,0,2,2
27701,B008O9V4C2,0,2,2
6163,B000000OQK,0,2,2
6166,B000001EQV,0,2,2
10038,B00008PX8Z,0,2,2
10037,B000001E4F,0,2,2
10035,B0001XAMOK,0,2,2
6169,B00002EPP9,0,2,2
10031,B00009VTYR,0,2,2
6170,B000005RSY,0,2,2
10085,B000005J5D,0,2,2
29628,B000000OGI,0,2,2
6174,B00005OSZE,0,2,2
10025,B00005LN5F,0,2,2
6176,B00005QJHL,0,2,2
10023,B000000P09,0,2,2
27711,B0097RFAJI,0,2,2
10017,B0000018Y5,0,2,2
5017,B00004SR3N,0,2,2
10012,B0001FR8H2,0,2,2
6190,B0000046J8,0,2,2
27699,B0098W6JL0,0,2,2
27698,B0000003IO,0,2,2
6155,B000003F97,0,2,2
30124,B0000032ZU,0,2,2
5031,B00005AVEG,0,2,2
6142,B000002IXB,0,2,2
10081,B000002SAI,0,2,2
10080,B000002ZCC,0,2,2
10079,B0001LJC6G,0,2,2
6143,B000002KDX,0,2,2
10076,B00005J6ZV,0,2,2
10074,B000005J08,0,2,2
10072,B000003YU9,0,2,2
10071,B0000658MV,0,2,2
10069,B0001XAMNG,0,2,2
10064,B000003YUA,0,2,2
29641,B000002VS7,0,2,2
6146,B000003IWM,0,2,2
10063,B000002H6W,0,2,2
10062,B0000058V5,0,2,2
27690,B007R3BCB4,0,2,2
10055,B0001FAB3A,0,2,2
10053,B0001N1RWQ,0,2,2
10051,B000002BAS,0,2,2
10049,B000056W0C,0,2,2
29623,B003O5MNRG,0,2,2
10006,B00009ZKXD,0,2,2
6193,B000021YJR,0,2,2
29616,B0000025UZ,0,2,2
5006,B000001FXR,0,2,2
27743,B009F879HK,0,2,2
9963,B000063ITF,0,2,2
4353,B000050HZJ,0,2,2
29612,B00003XA6C,0,2,2
6222,B000005GZQ,0,2,2
27746,B008MZPUZK,0,2,2
9957,B0000041UF,0,2,2
9956,B00014B1SU,0,2,2
9955,B0001FVETK,0,2,2
9953,B0000BYM3I,0,2,2
6225,B000002J7Q,0,2,2
6226,B000046PUD,0,2,2
9950,B0000DZ3CL,0,2,2
9946,B000002B9W,0,2,2
9944,B000003S1T,0,2,2
4354,B00004YLIY,0,2,2
9940,B00007JVBI,0,2,2
4356,B00004TKYI,0,2,2
6228,B00005K8EC,0,2,2
30138,B0006Z2LCO,0,2,2
27742,B007QUZKPW,0,2,2
6212,B00004C8TH,0,2,2
10005,B00005YX6C,0,2,2
27735,B009F6RF9Y,0,2,2
10004,B000003TAD,0,2,2
10002,B0000488RE,0,2,2
10001,B0000026K9,0,2,2
6196,6304364350,0,2,2
27719,B008W5TCV8,0,2,2
6197,6300215210,0,2,2
9998,B0001MDPBI,0,2,2
9996,B000001M3Z,0,2,2
5013,B00004RDKX,0,2,2
27724,B00975LJF4,0,2,2
6201,B00005QD8C,0,2,2
5010,B000002BMV,0,2,2
9988,B00000733R,0,2,2
9987,B000001C7S,0,2,2
9986,B00000ADJW,0,2,2
9983,B00011D190,0,2,2
6206,B00005R1Q5,0,2,2
9981,B000002WFD,0,2,2
6209,B00002475S,0,2,2
9977,B0000AC8MR,0,2,2
9974,B0001AP0PY,0,2,2
27682,B008VTRJQ0,0,2,2
10086,B00000231B,0,2,2
4359,B0000060JA,0,2,2
6071,B000002G0M,0,2,2
6060,B00004ZD69,0,2,2
10206,B000002UUN,0,2,2
27612,B008N5CH8C,0,2,2
10198,B000003CUJ,0,2,2
27618,B000001ACY,0,2,2
27619,B000002PC9,0,2,2
27623,B00908DDXY,0,2,2
29675,B000001E54,0,2,2
4325,B00004Z30Z,0,2,2
6068,B00005NOX4,0,2,2
10187,B0000506HE,0,2,2
6137,B00005PJFV,0,2,2
10186,B000002IRL,0,2,2
4326,B00004TLYL,0,2,2
4327,B00004XSM6,0,2,2
6073,B000002GOJ,0,2,2
10182,B000007NZU,0,2,2
27630,B008RJPPF6,0,2,2
6076,B00005MJYJ,0,2,2
4331,B000003FGX,0,2,2
4332,B000003FHI,0,2,2
30119,B00E5N8DX4,0,2,2
10210,B0001DD0DU,0,2,2
4320,B00004IA0G,0,2,2
27608,B008BEE4IG,0,2,2
10216,B000065TV5,0,2,2
27585,B008U6Q9AG,0,2,2
29697,B00DCRE7M0,0,2,2
5051,B000059R8Y,0,2,2
6036,B000003RF5,0,2,2
27590,B00004SWDL,0,2,2
10242,B00020H916,0,2,2
27591,B008N2SYPK,0,2,2
10240,B000002I7K,0,2,2
6044,B000002LUU,0,2,2
27596,B0089IGUKO,0,2,2
6046,B0000029NX,0,2,2
29688,B00C1GBOU6,0,2,2
27599,B008B0QH5S,0,2,2
10229,B000066I3L,0,2,2
4315,B00004KH7A,0,2,2
10225,B0001XAKHO,0,2,2
10224,B0001XANUI,0,2,2
27601,B007RXC3B2,0,2,2
27603,B00006G89S,0,2,2
10220,B00000HZE0,0,2,2
10219,B000005OX2,0,2,2
10166,B00019GI2E,0,2,2
10164,B0000032Z0,0,2,2
6083,B00005MLNH,0,2,2
27653,B007L96SI6,0,2,2
10125,B0001NBLFE,0,2,2
29650,B00CAZOHDO,0,2,2
6115,B00000I9FP,0,2,2
6116,B00004SBWU,0,2,2
10117,0783112793,0,2,2
6117,B00005Q66O,0,2,2
27667,B000IG63CK,0,2,2
6120,B000002GZ2,0,2,2
27670,B008YEX7CW,0,2,2
6124,B000008GED,0,2,2
4338,B0000074L7,0,2,2
27676,B00000250W,0,2,2
6125,B000025LF7,0,2,2
10094,B0000AKCLI,0,2,2
10093,B0000JMLVC,0,2,2
27678,B008R9QAY6,0,2,2
6126,B000008GEE,0,2,2
5037,B000001FM9,0,2,2
5035,B000001FD0,0,2,2
27680,B0096PAA6E,0,2,2
27681,B001E6R6U6,0,2,2
10130,B00000IAG2,0,2,2
27650,B00914EU48,0,2,2
6084,B00005O6HX,0,2,2
6103,B00000AFWZ,0,2,2
6086,B00005QCNW,0,2,2
10158,B0000BV1HH,0,2,2
5042,B000002J5X,0,2,2
6090,B00005QJDD,0,2,2
10151,B000001198,0,2,2
6094,B000003GZK,0,2,2
30120,B00BSXXWIU,0,2,2
10149,B00008H2I9,0,2,2
29661,B0000073TR,0,2,2
27645,B008R3EYD6,0,2,2
10147,B0000C436Y,0,2,2
10146,B00004L8DJ,0,2,2
10145,B00014NE4Y,0,2,2
27646,B008S8473C,0,2,2
10143,B00005A1SZ,0,2,2
10141,B000168ACI,0,2,2
6099,B00000I6BS,0,2,2
10138,B0001CCYA6,0,2,2
10137,B000002JR8,0,2,2
6100,B00005QHPQ,0,2,2
6101,B00000IR02,0,2,2
9935,B00006I0AH,0,2,2
9927,B000189L06,0,2,2
9623,B0000067L4,0,2,2
27897,B000005AYL,0,2,2
4982,B00004R7LO,0,2,2
9716,B0000026WB,0,2,2
27887,B008DCOVP2,0,2,2
9711,B000001DWP,0,2,2
27890,B008VTRJBK,0,2,2
9709,B000005DQF,0,2,2
9707,B0000CABGH,0,2,2
6391,B00005S8MF,0,2,2
9704,B000000DP9,0,2,2
6395,B000002J1S,0,2,2
9695,B000002ACS,0,2,2
6352,B0000027OR,0,2,2
6401,B000001DWG,0,2,2
4395,B000006NX5,0,2,2
9688,B00006FN96,0,2,2
9685,B000002H8K,0,2,2
29507,B00006DU1I,0,2,2
30152,B00EFW9K6O,0,2,2
9683,B000001EHS,0,2,2
4978,B00004TH6P,0,2,2
6413,B00005B50H,0,2,2
9682,B0000073BG,0,2,2
30405,B00FNRA7RQ,0,2,2
6378,B00005NHNE,0,2,2
6374,B00005QXEL,0,2,2
9722,B00005UVV5,0,2,2
27870,B0009GV9LO,0,2,2
6355,B00005QB7K,0,2,2
9749,B0000AGWES,0,2,2
27874,B008HC982O,0,2,2
9744,B00013NE72,0,2,2
9743,B00005QZ1S,0,2,2
6358,B000002IHF,0,2,2
6360,B00005NW1A,0,2,2
9741,B00015V59Y,0,2,2
4388,B000055YVA,0,2,2
9738,B000002N0X,0,2,2
6363,B00005MJCN,0,2,2
6366,B000002HPH,0,2,2
9734,B00000JMQB,0,2,2
6368,B00005RDAG,0,2,2
9732,B000000NLH,0,2,2
9731,B000005DM3,0,2,2
9730,B000002IJO,0,2,2
9727,B0000C8AV3,0,2,2
9726,B000006L3U,0,2,2
29525,B00DMRNMRQ,0,2,2
6415,B00005S24K,0,2,2
9681,B0000AXHUM,0,2,2
9679,B000002UH2,0,2,2
6440,B000007S8J,0,2,2
9649,B0000AQS0I,0,2,2
27915,B008P76Y46,0,2,2
4970,B000001FQV,0,2,2
9645,B00006LI65,0,2,2
6444,B000056QE5,0,2,2
29491,B00000053E,0,2,2
9644,6302690463,0,2,2
6447,B00000258J,0,2,2
6449,B000002UL9,0,2,2
9641,B000068CD2,0,2,2
4966,B000059S8X,0,2,2
27920,B005P78U0A,0,2,2
9636,B000001HUD,0,2,2
9633,B00009WQV0,0,2,2
29482,B00B9JDBCK,0,2,2
27922,B009KXRW5O,0,2,2
9631,B0000TB02S,0,2,2
9626,B00000IK8V,0,2,2
6465,B00000DCVY,0,2,2
6469,B000000ADC,0,2,2
4408,B0000033DV,0,2,2
9650,B00008G997,0,2,2
6439,B00004VW9U,0,2,2
9678,B000001FQQ,0,2,2
9651,B00017YYC2,0,2,2
9677,B000008DCE,0,2,2
9676,B0000046MH,0,2,2
6419,6304362358,0,2,2
9670,B000006785,0,2,2
4976,B000002H23,0,2,2
9668,B00000JPV7,0,2,2
6422,B00005QB9I,0,2,2
27908,B005JLN8TU,0,2,2
27909,B000PMFTDQ,0,2,2
6428,B000002GNQ,0,2,2
6429,B000002PEA,0,2,2
4973,B00005A0B4,0,2,2
27912,B009B4ZEJI,0,2,2
27914,B000BHN7D4,0,2,2
4404,B0000033E3,0,2,2
9656,B00006LEU9,0,2,2
29495,B003YW152I,0,2,2
29494,B00CF36TLE,0,2,2
9655,B000001EZK,0,2,2
9654,B000002I8D,0,2,2
9653,B000000OXQ,0,2,2
6354,B000005S6Z,0,2,2
6349,B00005B19H,0,2,2
9925,B0001LYFZY,0,2,2
6276,B00005NWLY,0,2,2
27787,B005O64VRS,0,2,2
6264,B000006OH9,0,2,2
6266,B00005RSCM,0,2,2
9876,B000002U0R,0,2,2
27794,B008S80PCE,0,2,2
6270,B00003XACN,0,2,2
6272,B000002UTB,0,2,2
27796,B0090OPBTC,0,2,2
4998,B00004UFGW,0,2,2
27798,B000063CNL,0,2,2
6277,B00005NWNF,0,2,2
27863,B000002KFY,0,2,2
6280,B00000473Q,0,2,2
27800,B0058HDHIC,0,2,2
9860,B0000ZMHC4,0,2,2
6283,B00004VXEZ,0,2,2
9856,B000067IYJ,0,2,2
27807,B002CPMB6M,0,2,2
9854,B0000296JB,0,2,2
9851,B0000C23F8,0,2,2
4365,B0000025K8,0,2,2
6290,B0000005DD,0,2,2
9883,B0001MBG0U,0,2,2
6262,B00004XQN2,0,2,2
9884,B000002LSH,0,2,2
27786,B007U1FEM6,0,2,2
6240,B000002KI7,0,2,2
27766,B008CAZUZK,0,2,2
9922,B00018TIOA,0,2,2
6247,B0000065JV,0,2,2
9917,B000002BT1,0,2,2
27770,B009CZO3W0,0,2,2
9914,B000008GR2,0,2,2
29597,B00CA4S27W,0,2,2
9910,B000002PIU,0,2,2
27773,B00997NI7W,0,2,2
27775,B008R9QB18,0,2,2
27776,B0096HNDXY,0,2,2
9904,B0001FGBHA,0,2,2
6253,B00003IQJ1,0,2,2
9898,B000005ZB0,0,2,2
9896,B000003JAH,0,2,2
6257,B000002P53,0,2,2
9891,B00000GCAF,0,2,2
9889,B000006L4Q,0,2,2
9888,B00008QSA7,0,2,2
5000,B000002BN3,0,2,2
6291,B000002VU7,0,2,2
9846,B0000DI870,0,2,2
4994,B000003FAI,0,2,2
29557,B00COQU04O,0,2,2
9787,B0000YO65G,0,2,2
29555,B00D3HYMQK,0,2,2
9786,B000002LPH,0,2,2
9783,B00014TJ7A,0,2,2
4380,B000002U3K,0,2,2
30412,B001TCHDPS,0,2,2
27849,B007OADUF6,0,2,2
9776,B000008M1P,0,2,2
27850,B008MT9O7Q,0,2,2
27852,B009H2PC46,0,2,2
29543,B00075JYCS,0,2,2
4987,B0000037AE,0,2,2
27856,B008LBX7BY,0,2,2
6340,B000000Y1E,0,2,2
6341,B00004WHBC,0,2,2
6343,B000009OGP,0,2,2
29540,B004E0H7PS,0,2,2
6345,B000005RT9,0,2,2
9764,B000006OAW,0,2,2
29538,B005O64VH8,0,2,2
27861,B00064AF6O,0,2,2
4990,B00005ARDV,0,2,2
9793,B0001ADALU,0,2,2
4369,B00005056C,0,2,2
9795,B000002B6Z,0,2,2
9840,B00018D5CQ,0,2,2
9839,B00000DRDD,0,2,2
9838,B00009NQZC,0,2,2
9833,B0000AEKBA,0,2,2
9832,B00009L1OA,0,2,2
9830,B000002GAL,0,2,2
9825,B00008QSCG,0,2,2
6299,B00005QD7R,0,2,2
6300,B00004U9XS,0,2,2
9820,B0000996F6,0,2,2
9818,B0000DZ3DG,0,2,2
9817,B00008W2R0,0,2,2
9814,B0000AOYBR,0,2,2
9812,B0000AOYBQ,0,2,2
9807,B0000BWVMJ,0,2,2
9806,B0000C0FJH,0,2,2
30144,B00AFZ86E2,0,2,2
4376,B00004VW0I,0,2,2
6313,B0000046U6,0,2,2
27837,B001CISHU4,0,2,2
27838,B000002IB2,0,2,2
4524,B000008USI,0,2,2
9035,B0000AR8NK,0,2,2
10255,B00023B1B2,0,2,2
28971,B00914EU66,0,2,2
30310,B00925T99W,0,2,2
28978,B000B9EYKM,0,2,2
8306,B00000JRKL,0,2,2
8299,B00005JRSZ,0,2,2
7586,B00005AQNQ,0,2,2
7587,B00006LI5V,0,2,2
28619,B000002KG2,0,2,2
8296,6302816513,0,2,2
7588,B00005JSHW,0,2,2
8294,B000065V7L,0,2,2
4635,B000002OWD,0,2,2
7601,B00004WFLW,0,2,2
7591,B00000DCQ2,0,2,2
7592,B000002BA5,0,2,2
28621,B00014GHP2,0,2,2
8289,B000055QKM,0,2,2
8286,B000002IVU,0,2,2
28968,B00008IHN0,0,2,2
8283,B0000065JU,0,2,2
28967,B000EHQ800,0,2,2
4766,B000001F51,0,2,2
8281,B00004S62N,0,2,2
8311,B000089IYV,0,2,2
28611,B00AQ6J3HO,0,2,2
8314,B000002ASA,0,2,2
8315,B00006LLNT,0,2,2
7542,B000002WXA,0,2,2
28991,B003JR1JV0,0,2,2
7547,B00006FRUM,0,2,2
28592,B000063687,0,2,2
28593,B00ADUZU2K,0,2,2
7548,B00006589U,0,2,2
7549,B00005R8FI,0,2,2
30253,B000002NX9,0,2,2
4632,B000002PBH,0,2,2
8332,B000009QNG,0,2,2
28599,B00AJ3TNRE,0,2,2
4772,B000001Z2Q,0,2,2
7561,B0000029XA,0,2,2
28604,B0091JQH2Q,0,2,2
7563,B00006JICA,0,2,2
8324,B000006OB0,0,2,2
28985,B00ARX2WME,0,2,2
7571,B000002KC4,0,2,2
7572,B000031WEN,0,2,2
4770,B00004Z43D,0,2,2
4769,B000002MT0,0,2,2
8280,B0000634ET,0,2,2
7603,B00005V1WV,0,2,2
28222,B009NRO5XE,0,2,2
7649,B000003D1J,0,2,2
28953,B00BPA6XUK,0,2,2
7642,B000002NAA,0,2,2
8243,B00004RCC3,0,2,2
8240,B000002W7N,0,2,2
8238,B000007P3N,0,2,2
8237,B000002U2S,0,2,2
4759,B00000D9W1,0,2,2
8234,B00006B1RI,0,2,2
28657,B001AWV2CM,0,2,2
7647,B00000I3JO,0,2,2
7654,B00006RZ6D,0,2,2
7604,B00000DI1R,0,2,2
8224,B00008BLCI,0,2,2
8222,B000000WAK,0,2,2
4640,B000006DI6,0,2,2
8217,B00008BLB5,0,2,2
7656,B000007NZ7,0,2,2
8213,B000005S0W,0,2,2
8212,B00006JIC1,0,2,2
28942,B00BDSRC7C,0,2,2
7659,B00005OOQS,0,2,2
8205,B00006GA30,0,2,2
7634,B000009DI3,0,2,2
7632,B00000I5JS,0,2,2
8249,B00008BLAS,0,2,2
28648,B0085Z5ALG,0,2,2
8275,B0000894OW,0,2,2
7606,B0000649MT,0,2,2
7607,B00005OC6I,0,2,2
7609,B000068OT2,0,2,2
7610,B000000OFT,0,2,2
8270,B00001R3GM,0,2,2
8269,B000084TSF,0,2,2
7615,B000001FNZ,0,2,2
28636,B0011U8NZ2,0,2,2
28638,B000000KSJ,0,2,2
28640,B00004Y9YB,0,2,2
7619,B00006JIBS,0,2,2
7620,B000063IVK,0,2,2
7621,B00006JID4,0,2,2
8260,B000002ALR,0,2,2
8259,B000003N7C,0,2,2
8258,B00007L7E1,0,2,2
7623,B000006FBS,0,2,2
4763,B000001F4R,0,2,2
8257,B0000032PM,0,2,2
4762,B000001F57,0,2,2
8342,B00005UT2K,0,2,2
4631,B000002PH8,0,2,2
8347,B000003RFH,0,2,2
7467,B00004RIUV,0,2,2
8446,B00008DAN1,0,2,2
7456,B000002KAN,0,2,2
7457,B00005K9SI,0,2,2
7458,B0000009OB,0,2,2
7459,B00004C4L5,0,2,2
8441,B00000288V,0,2,2
8439,B000088E62,0,2,2
8438,B00006SFLG,0,2,2
8437,B00005V91E,0,2,2
29024,B00B00HUNO,0,2,2
8434,B00000DRAQ,0,2,2
4779,B000002N7J,0,2,2
7471,B00006AW2H,0,2,2
8430,B00005NTJI,0,2,2
28548,B00A18KCSQ,0,2,2
4795,B00005614H,0,2,2
28551,B009EJSUPA,0,2,2
28553,B0009RQSD2,0,2,2
8421,B00005UKKE,0,2,2
30319,B00ERH15WY,0,2,2
7474,B00006AW2Q,0,2,2
30247,B00EZEHI20,0,2,2
8448,B000000QI2,0,2,2
8450,B00000I6EX,0,2,2
29029,B000RDQGE4,0,2,2
8454,B0000047CZ,0,2,2
7432,B000069HL0,0,2,2
7434,B00005LB1H,0,2,2
8479,B000001FFJ,0,2,2
8478,B000003G3J,0,2,2
7438,B0000046OM,0,2,2
8476,B0000028OP,0,2,2
8473,B000003TW8,0,2,2
7440,B00006AO3C,0,2,2
7441,B000002AHQ,0,2,2
7442,B00006BXJJ,0,2,2
28531,B0000033GQ,0,2,2
28532,B00000JMKE,0,2,2
7445,B00005QG89,0,2,2
7446,B00000G5W6,0,2,2
8465,B00000031X,0,2,2
8464,B00000IP2X,0,2,2
7448,B00000470X,0,2,2
8462,B000068QEN,0,2,2
7449,B00006ADZD,0,2,2
8461,B00006C2CC,0,2,2
8459,B000001FAW,0,2,2
30317,B00FR0GT9Y,0,2,2
4789,B000002GH5,0,2,2
29020,B005N4DOJ2,0,2,2
4626,B000002VLB,0,2,2
7513,B00006J404,0,2,2
7516,B000002P2X,0,2,2
8372,B00004T22L,0,2,2
7520,B0000646XA,0,2,2
7521,B000002621,0,2,2
7523,B00005QK16,0,2,2
7525,B00005NWRS,0,2,2
8368,B000024VNM,0,2,2
8367,1573300357,0,2,2
4781,B000002LBM,0,2,2
8364,B0000085Z0,0,2,2
8362,B000066C1N,0,2,2
4629,B000002PBY,0,2,2
8359,B000005J54,0,2,2
8358,B000005LPA,0,2,2
8357,B000002LFJ,0,2,2
7529,B0000027G4,0,2,2
8356,B00008A7U9,0,2,2
7530,B00006BN84,0,2,2
8354,B000003IX5,0,2,2
8352,B00008D1NF,0,2,2
7512,B000003CU2,0,2,2
8377,B0000002KZ,0,2,2
8411,B000089GIO,0,2,2
28576,B000003SS3,0,2,2
7489,B000002KNI,0,2,2
7492,B000000I0G,0,2,2
7494,B00005RCDI,0,2,2
7495,B000001UPE,0,2,2
7497,B0000020C4,0,2,2
4786,B00004KD4J,0,2,2
8404,B000002KBA,0,2,2
7500,B00006EXED,0,2,2
4785,B000000ORX,0,2,2
8401,B000056H7W,0,2,2
29012,B00B5DWENM,0,2,2
4621,B000002PBW,0,2,2
28569,B00005RG59,0,2,2
28570,B00AWQEKVM,0,2,2
29010,B00B89WX3O,0,2,2
8388,B000000I1M,0,2,2
7509,B000009D01,0,2,2
4624,B00004WF69,0,2,2
8382,B00000F1CP,0,2,2
7510,B000001G0U,0,2,2
